ID_ANO,FECHA_ DE_ LA_ DENUNCIA,EDAD_ DE_ LA_ VICTIMA,UNIDAD_DE_MEDIDA_DE_LA_EDAD_DE_LA_VICTIMA,SEXO_ DE_ LA_ VICTIMA,AREA_ DE_ RESIDENCIA_ DE_ LA_ VICTIMA,BARRIO_ DE_ LA_ VICTIMA,SEGURIDAD_ SOCIAL_ DE_ LA_ VICTIMA,ESTRATO_SOCIECONOMICO_ DE_ LA_ VICTIMA,ORIENTACION_ SEXUAL_ DE _LA_ VICTIMA,IDENTIDAD_ DE_ GENERO_ DE_ LA_ VICTIMA,CONSUMO_ DE_ SPA_ DE_ LA_ VICTIMA,VICTIMA_ CON_ JEFATURA_ DE_ HOGAR,ANTECEDENTES_ DE_ VIOLENCIA,PRESENCIA _DE_ ALCOHOL_ U_ OTRAS_ SUSTANCIAS,SEXO_ DEL_ AGRESOR,RELACION_ CON_ LA_ VICTIMA,CONVIVE_ CON_ EL_ AGRESOR,RELACION_ NO_ FAMILIAR,MECANISMO_ UTILIZADO_ PARA_ LA_ AGRESION,FECHA_ DEL_ HECHO,ESCENARIO,AMBITO_ O_ LUGAR
2022,10/27/2022 12:00:00 AM,8,AÑOS,FEMENINO,CABECERA MUNICIPAL,EL JORDAN,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,FAMILIAR,NO,NO APLICA,OTROS MECANISMOS,10/26/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,10/28/2022 12:00:00 AM,22,AÑOS,FEMENINO,CABECERA MUNICIPAL,VILLA LUZ,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,SI,SI,SI,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,10/25/2022 12:00:00 AM,OTRO,OTROS AMBITOS
2022,10/28/2022 12:00:00 AM,16,AÑOS,MASCULINO,CABECERA MUNICIPAL,EL TRIUNFO,CONTRIBUTIVO,1,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,FEMENINO,MADRE,SI,NO APLICA,OTROS MECANISMOS,10/28/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,10/28/2022 12:00:00 AM,10,AÑOS,FEMENINO,CABECERA MUNICIPAL,ASIS BOYACENSE,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PADRE,SI,NO APLICA,CONTUNDENTE,10/27/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,10/28/2022 12:00:00 AM,14,AÑOS,FEMENINO,CABECERA MUNICIPAL,CENTRO,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,OTRO,OTROS MECANISMOS,10/28/2022 12:00:00 AM,OTRO,OTROS AMBITOS
2022,10/29/2022 12:00:00 AM,41,AÑOS,MASCULINO,CABECERA MUNICIPAL,BOLIVAR,CONTRIBUTIVO,3,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,FEMENINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,10/29/2022 12:00:00 AM,VIA PUBLICA,OTROS AMBITOS
2022,10/30/2022 12:00:00 AM,44,AÑOS,FEMENINO,CABECERA MUNICIPAL,LIBERTADOR,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,SI,SI,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,10/30/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,10/31/2022 12:00:00 AM,25,AÑOS,FEMENINO,CABECERA MUNICIPAL,PARAISO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,10/31/2022 12:00:00 AM,OTRO,OTROS AMBITOS
2022,10/31/2022 12:00:00 AM,16,AÑOS,FEMENINO,CABECERA MUNICIPAL,COOSERVICIOS,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,AHORCAMIENTO,10/30/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/01/2022 12:00:00 AM,41,AÑOS,FEMENINO,CABECERA MUNICIPAL,KENEDY,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,FEMENINO,NINGUNO,NO,COMPAÑERO(A) DE ESTUDIO,CONTUNDENTE,11/01/2022 12:00:00 AM,ESTABLECIMIENTO EDUCATIVO,INSTITUCIONAL
2022,11/01/2022 12:00:00 AM,5,AÑOS,MASCULINO,CABECERA MUNICIPAL,SANTA BARBARA,CONTRIBUTIVO,3,HETEROSEXUAL,MASCULINO,NO,SI,SI,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,11/01/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/01/2022 12:00:00 AM,5,AÑOS,MASCULINO,CABECERA MUNICIPAL,SANTA BARBARA,CONTRIBUTIVO,3,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,11/01/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/01/2022 12:00:00 AM,3,AÑOS,FEMENINO,CABECERA MUNICIPAL,LA ESMERALDA,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,COMPAÑERO(A) DE ESTUDIO,OTROS MECANISMOS,11/01/2022 12:00:00 AM,ESTABLECIMIENTO EDUCATIVO,ESCOLAR
2022,11/02/2022 12:00:00 AM,20,AÑOS,MASCULINO,CABECERA MUNICIPAL,COLINAS DEL NORTE,CONTRIBUTIVO,4,HETEROSEXUAL,MASCULINO,NO,NO,NO,SI,FEMENINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,11/02/2022 12:00:00 AM,COMERCIO Y AREAS DE SERVICIOS,COMUNITARIO
2022,11/02/2022 12:00:00 AM,16,AÑOS,FEMENINO,RURAL DISPERSO,TRAS DEL ALTO,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,11/02/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/02/2022 12:00:00 AM,24,AÑOS,FEMENINO,RURAL DISPERSO,PIRGUA,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,SI,MASCULINO,NINGUNO,NO,COMPAÑERO(A) DE TRABAJO,OTROS MECANISMOS,11/01/2022 12:00:00 AM,LUGAR DE TRABAJO,LABORAL
2022,11/02/2022 12:00:00 AM,41,AÑOS,FEMENINO,CABECERA MUNICIPAL,PRADOS DEL NORTE,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/02/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/03/2022 12:00:00 AM,13,AÑOS,FEMENINO,CABECERA MUNICIPAL,CIUDAD JARDIN,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,VECINO(A),OTROS MECANISMOS,11/03/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/04/2022 12:00:00 AM,16,AÑOS,FEMENINO,CABECERA MUNICIPAL,CENTRO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,FEMENINO,NINGUNO,NO,COMPAÑERO(A) DE ESTUDIO,CONTUNDENTE,11/03/2022 12:00:00 AM,ESTABLECIMIENTO EDUCATIVO,ESCOLAR
2022,11/05/2022 12:00:00 AM,35,AÑOS,MASCULINO,CABECERA MUNICIPAL,EL JORDAN,CONTRIBUTIVO,2,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,CONTUNDENTE,11/05/2022 12:00:00 AM,COMERCIO Y AREAS DE SERVICIOS,OTROS AMBITOS
2022,11/05/2022 12:00:00 AM,25,AÑOS,FEMENINO,RURAL DISPERSO,RUNTA,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,EX PAREJA,SI,NO APLICA,AHORCAMIENTO,11/05/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/05/2022 12:00:00 AM,23,AÑOS,FEMENINO,CABECERA MUNICIPAL,NAZARETH,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,11/05/2022 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2022,11/06/2022 12:00:00 AM,7,AÑOS,MASCULINO,CABECERA MUNICIPAL,EL RINCON DE L PRADERA,SUBSIDIADO,5,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,COMPAÑERO(A) DE ESTUDIO,OTROS MECANISMOS,10/06/2022 12:00:00 AM,ESTABLECIMIENTO EDUCATIVO,ESCOLAR
2022,11/06/2022 12:00:00 AM,31,AÑOS,FEMENINO,CABECERA MUNICIPAL,LIBERTADOR,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,SI,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/06/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/06/2022 12:00:00 AM,31,AÑOS,MASCULINO,CABECERA MUNICIPAL,LIBERTADOR,CONTRIBUTIVO,2,HETEROSEXUAL,MASCULINO,SI,NO,NO,NO,FEMENINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/06/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/07/2022 12:00:00 AM,40,AÑOS,FEMENINO,CABECERA MUNICIPAL,CIUDAD JARDIN,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CAIDAS,11/07/2022 12:00:00 AM,VIA PUBLICA,COMUNITARIO
2022,11/07/2022 12:00:00 AM,50,AÑOS,FEMENINO,CABECERA MUNICIPAL,LA FLORIDA,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,11/07/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/08/2022 12:00:00 AM,39,AÑOS,FEMENINO,CABECERA MUNICIPAL,VILLA MARIA,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/08/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/08/2022 12:00:00 AM,14,AÑOS,FEMENINO,CABECERA MUNICIPAL,CENTENARIO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,OTRO,OTROS MECANISMOS,11/07/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/08/2022 12:00:00 AM,13,AÑOS,FEMENINO,CABECERA MUNICIPAL,MIRADOR ESCANDINAVO,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,NO,NO APLICA,CONTUNDENTE,11/07/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/09/2022 12:00:00 AM,18,AÑOS,FEMENINO,CABECERA MUNICIPAL,CENTRO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,11/08/2022 12:00:00 AM,VIA PUBLICA,OTROS AMBITOS
2022,11/10/2022 12:00:00 AM,55,AÑOS,FEMENINO,CABECERA MUNICIPAL,LIBERTADOR,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/09/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/10/2022 12:00:00 AM,35,AÑOS,FEMENINO,CABECERA MUNICIPAL,MUISCAS,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/10/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/11/2022 12:00:00 AM,20,AÑOS,MASCULINO,CABECERA MUNICIPAL,MALDONADO,SUBSIDIADO,4,HETEROSEXUAL,MASCULINO,NO,NO,NO,SI,MASCULINO,NINGUNO,NO,SERVIDOR(A) PUBLICO,CONTUNDENTE,11/11/2022 12:00:00 AM,LUGAR DE ESPARCIMIENTO CON EXPENDIO DE ALCOHOL,COMUNITARIO
2022,11/11/2022 12:00:00 AM,18,AÑOS,MASCULINO,CABECERA MUNICIPAL,LA CONCEPCION,CONTRIBUTIVO,1,HETEROSEXUAL,MASCULINO,NO,NO,NO,SI,MASCULINO,FAMILIAR,NO,NO APLICA,OTROS MECANISMOS,11/11/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/11/2022 12:00:00 AM,76,AÑOS,FEMENINO,CABECERA MUNICIPAL,SAN FRANCISCO,EXCEPCION,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/11/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/11/2022 12:00:00 AM,13,AÑOS,MASCULINO,CABECERA MUNICIPAL,ESTANCIA EL ROBLE,SUBSIDIADO,1,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,PROFESOR(A),OTROS MECANISMOS,11/10/2022 12:00:00 AM,ESTABLECIMIENTO EDUCATIVO,ESCOLAR
2022,11/12/2022 12:00:00 AM,34,AÑOS,FEMENINO,CABECERA MUNICIPAL,SURINAMA,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,SI,SI,SI,SI,MASCULINO,PAREJA,NO,NO APLICA,CONTUNDENTE,11/12/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/12/2022 12:00:00 AM,18,AÑOS,FEMENINO,CABECERA MUNICIPAL,CENTRO,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,11/11/2022 12:00:00 AM,OTROS ESPACIOS ABIERTOS,COMUNITARIO
2022,11/12/2022 12:00:00 AM,44,AÑOS,FEMENINO,CABECERA MUNICIPAL,SANTA LUCIA,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,SI,SI,SI,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,11/11/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/13/2022 12:00:00 AM,34,AÑOS,FEMENINO,RURAL DISPERSO,TRAS DEL ALTO,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,AHORCAMIENTO,11/13/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/13/2022 12:00:00 AM,27,AÑOS,FEMENINO,CABECERA MUNICIPAL,EL MILAGRO,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,AHORCAMIENTO,11/13/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/13/2022 12:00:00 AM,37,AÑOS,FEMENINO,CABECERA MUNICIPAL,SANTA LUCIA,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,SI,MASCULINO,NINGUNO,NO,AMIGO(A),AHORCAMIENTO,11/13/2022 12:00:00 AM,COMERCIO Y AREAS DE SERVICIOS,COMUNITARIO
2022,11/14/2022 12:00:00 AM,38,AÑOS,FEMENINO,RURAL DISPERSO,RUNTA,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/13/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/14/2022 12:00:00 AM,17,AÑOS,FEMENINO,RURAL DISPERSO,RUNTA,SUBSIDIADO,1,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,PADRE,SI,NO APLICA,CONTUNDENTE,11/13/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/16/2022 12:00:00 AM,11,AÑOS,MASCULINO,CABECERA MUNICIPAL,DOÑA EVA,SUBSIDIADO,2,HETEROSEXUAL,MASCULINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,SI,NO APLICA,CONTUNDENTE,11/16/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/17/2022 12:00:00 AM,36,AÑOS,FEMENINO,CABECERA MUNICIPAL,SAN LAUREANO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,FEMENINO,MADRE,SI,NO APLICA,CONTUNDENTE,11/17/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/19/2022 12:00:00 AM,27,AÑOS,FEMENINO,CABECERA MUNICIPAL,SAN FRANCISCO,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,11/19/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/20/2022 12:00:00 AM,49,AÑOS,FEMENINO,CABECERA MUNICIPAL,RICAURTE,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,SI,SI,SI,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/20/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/21/2022 12:00:00 AM,68,AÑOS,FEMENINO,CABECERA MUNICIPAL,COOSERVICIOS,EXCEPCION,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,OTROS MECANISMOS,11/21/2022 12:00:00 AM,OTRO,OTROS AMBITOS
2022,11/21/2022 12:00:00 AM,65,AÑOS,FEMENINO,CABECERA MUNICIPAL,LIBERTADOR,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,SI,SI,SI,NO,MASCULINO,FAMILIAR,SI,NO APLICA,OTROS MECANISMOS,11/21/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/21/2022 12:00:00 AM,6,AÑOS,MASCULINO,CABECERA MUNICIPAL,EL TOPO,SUBSIDIADO,3,HETEROSEXUAL,MASCULINO,NO,SI,SI,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,11/21/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/21/2022 12:00:00 AM,17,AÑOS,MASCULINO,CABECERA MUNICIPAL,PORTAL DE OTOÑO,EXCEPCION,3,ASEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,PADRE,SI,NO APLICA,CONTUNDENTE,11/21/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/21/2022 12:00:00 AM,12,AÑOS,FEMENINO,CABECERA MUNICIPAL,ANTONIA SANTOS,CONTRIBUTIVO,1,BISEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,AMIGO(A),OTROS MECANISMOS,11/20/2022 12:00:00 AM,ESTABLECIMIENTO EDUCATIVO,ESCOLAR
2022,11/23/2022 12:00:00 AM,23,AÑOS,FEMENINO,CABECERA MUNICIPAL,MANZANARES,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/23/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/23/2022 12:00:00 AM,16,AÑOS,FEMENINO,CABECERA MUNICIPAL,SANTA LUCIA,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,11/23/2022 12:00:00 AM,VIA PUBLICA,OTROS AMBITOS
2022,11/25/2022 12:00:00 AM,20,AÑOS,FEMENINO,CABECERA MUNICIPAL,COOSERVICIOS,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,OTROS MECANISMOS,11/25/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/25/2022 12:00:00 AM,13,AÑOS,FEMENINO,CABECERA MUNICIPAL,VEINTE DE JULIO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,OTROS MECANISMOS,11/25/2022 12:00:00 AM,OTRO,COMUNITARIO
2022,11/26/2022 12:00:00 AM,19,AÑOS,FEMENINO,CABECERA MUNICIPAL,CIUDAD JARDIN,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,CONTUNDENTE,11/26/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/26/2022 12:00:00 AM,34,AÑOS,MASCULINO,CABECERA MUNICIPAL,CARMEN,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/26/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/26/2022 12:00:00 AM,29,AÑOS,MASCULINO,CABECERA MUNICIPAL,LA CONCEPCION,CONTRIBUTIVO,1,HETEROSEXUAL,MASCULINO,SI,NO,NO,SI,FEMENINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/26/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/26/2022 12:00:00 AM,8,AÑOS,MASCULINO,CABECERA MUNICIPAL,LA FUENTE,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PADRE,NO,NO APLICA,CONTUNDENTE,11/26/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/27/2022 12:00:00 AM,31,AÑOS,FEMENINO,CABECERA MUNICIPAL,SANTIAGO DE TUNJA,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/27/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/27/2022 12:00:00 AM,64,AÑOS,FEMENINO,CABECERA MUNICIPAL,CENTRO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,MASCULINO,NINGUNO,NO,OTRO,CONTUNDENTE,11/27/2022 12:00:00 AM,VIA PUBLICA,OTROS AMBITOS
2022,11/28/2022 12:00:00 AM,32,AÑOS,FEMENINO,CABECERA MUNICIPAL,LOS ANDES,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,NINGUNO,NO,AMIGO(A),OTROS MECANISMOS,11/12/2022 12:00:00 AM,LUGAR DE TRABAJO,LABORAL
2022,11/28/2022 12:00:00 AM,21,AÑOS,FEMENINO,CABECERA MUNICIPAL,SANTA RITA,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,SI,SI,NO,MASCULINO,NINGUNO,NO,PROFESOR(A),OTROS MECANISMOS,11/27/2022 12:00:00 AM,ESTABLECIMIENTO EDUCATIVO,INSTITUCIONAL
2022,11/28/2022 12:00:00 AM,35,AÑOS,FEMENINO,CABECERA MUNICIPAL,RICAURTE,CONTRIBUTIVO,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,11/28/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/28/2022 12:00:00 AM,24,AÑOS,FEMENINO,CABECERA MUNICIPAL,AQUIMIN,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,11/28/2022 12:00:00 AM,VIA PUBLICA,OTROS AMBITOS
2022,11/28/2022 12:00:00 AM,25,AÑOS,FEMENINO,CABECERA MUNICIPAL,MUISCAS,EXCEPCION,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,SI,MASCULINO,NINGUNO,NO,DESCONOCIDO(A),OTROS MECANISMOS,11/28/2022 12:00:00 AM,LUGAR DE ESPARCIMIENTO CON EXPENDIO DE ALCOHOL,OTROS AMBITOS
2022,11/28/2022 12:00:00 AM,41,AÑOS,MASCULINO,CABECERA MUNICIPAL,SAN RAFAEL,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,MASCULINO,EX PAREJA,NO,NO APLICA,AHORCAMIENTO,11/28/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/29/2022 12:00:00 AM,21,AÑOS,FEMENINO,CABECERA MUNICIPAL,CENTRO,CONTRIBUTIVO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,OTROS MECANISMOS,11/29/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/30/2022 12:00:00 AM,16,AÑOS,FEMENINO,RURAL DISPERSO,PIRGUA,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,FEMENINO,NINGUNO,NO,OTRO,OTROS MECANISMOS,11/25/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/30/2022 12:00:00 AM,20,AÑOS,MASCULINO,CABECERA MUNICIPAL,SANTA INES,EXCEPCION,4,HETEROSEXUAL,MASCULINO,NO,SI,SI,NO,MASCULINO,PADRE,SI,NO APLICA,CONTUNDENTE,11/30/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,11/30/2022 12:00:00 AM,60,AÑOS,FEMENINO,CABECERA MUNICIPAL,LA GRANJA,EXCEPCION,2,HETEROSEXUAL,FEMENINO,NO,NO,NO,SI,MASCULINO,EX PAREJA,NO,NO APLICA,AHORCAMIENTO,11/30/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,12/01/2022 12:00:00 AM,32,AÑOS,FEMENINO,CABECERA MUNICIPAL,EL TOPO,SUBSIDIADO,3,HETEROSEXUAL,FEMENINO,NO,NO,NO,SI,MASCULINO,PAREJA,SI,NO APLICA,CONTUNDENTE,12/01/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,12/01/2022 12:00:00 AM,30,AÑOS,FEMENINO,RURAL DISPERSO,RUNTA,CONTRIBUTIVO,1,HETEROSEXUAL,FEMENINO,NO,NO,NO,NO,MASCULINO,FAMILIAR,NO,NO APLICA,OTROS MECANISMOS,12/01/2022 12:00:00 AM,VIVIENDA,HOGAR
2022,12/01/2022 12:00:00 AM,57,AÑOS,FEMENINO,CABECERA MUNICIPAL,EL JORDAN,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,SI,NO,NO,NO,MASCULINO,NINGUNO,NO,CONOCIDO(A) SIN NINGUN TRATO,OTROS MECANISMOS,12/01/2022 12:00:00 AM,VIA PUBLICA,OTROS AMBITOS
2022,12/01/2022 12:00:00 AM,49,AÑOS,FEMENINO,CABECERA MUNICIPAL,LA GRANJA,SUBSIDIADO,2,HETEROSEXUAL,FEMENINO,SI,SI,SI,NO,MASCULINO,EX PAREJA,NO,NO APLICA,CONTUNDENTE,12/01/2022 12:00:00 AM,VIVIENDA,HOGAR
